name,address,lat,lng,type,planning_area,area_estimate_sqm,surface_type,current_use,land_owner,likely_permission_required_from,accessibility,residential_proximity,ura_space_link,onemap_link,suitability_score,reasons,recommendation
TOA PAYOH INDUSTRIAL PARK,5 TOA PAYOH INDUSTRIAL PARK TOA PAYOH INDUSTRIAL PARK SINGAPORE 319057,1.33612753396755,103.860467185265,industrial_space,Toa Payoh,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.33612753396755&lng=103.860467185265,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
TOA PAYOH INDUSTRIAL PARK,8 TOA PAYOH INDUSTRIAL PARK TOA PAYOH INDUSTRIAL PARK SINGAPORE 319060,1.33636596919925,103.861417010465,industrial_space,Toa Payoh,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.33636596919925&lng=103.861417010465,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
TOA PAYOH INDUSTRIAL PARK,6 TOA PAYOH INDUSTRIAL PARK TOA PAYOH INDUSTRIAL PARK SINGAPORE 319058,1.33612851207059,103.861430280437,industrial_space,Toa Payoh,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.33612851207059&lng=103.861430280437,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
TOA PAYOH INDUSTRIAL PARK,10 TOA PAYOH INDUSTRIAL PARK TOA PAYOH INDUSTRIAL PARK SINGAPORE 319062,1.33678698689952,103.861264263518,industrial_space,Toa Payoh,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.33678698689952&lng=103.861264263518,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
TOA PAYOH INDUSTRIAL PARK,1004 TOA PAYOH INDUSTRIAL PARK TOA PAYOH INDUSTRIAL PARK SINGAPORE 319076,1.33450441158036,103.861316365596,industrial_space,Toa Payoh,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.33450441158036&lng=103.861316365596,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,766A WOODLANDS CIRCLE MULTI STOREY CAR PARK SINGAPORE 731766,1.44573397216374,103.797317605194,carpark,Woodlands,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.44573397216374&lng=103.797317605194,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,747A WOODLANDS CIRCLE MULTI STOREY CAR PARK SINGAPORE 731747,1.44331794325604,103.795585930119,carpark,Woodlands,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.44331794325604&lng=103.795585930119,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,787A WOODLANDS CRESCENT MULTI STOREY CAR PARK SINGAPORE 731787,1.44454883246441,103.801614668377,carpark,Woodlands,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.44454883246441&lng=103.801614668377,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,775A WOODLANDS CRESCENT MULTI STOREY CAR PARK SINGAPORE 731775,1.44817461744091,103.800336636995,carpark,Woodlands,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.44817461744091&lng=103.800336636995,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,823A WOODLANDS STREET 82 MULTI STOREY CAR PARK SINGAPORE 731823,1.44139843867455,103.789517432664,carpark,Woodlands,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.44139843867455&lng=103.789517432664,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,883A WOODLANDS STREET 82 MULTI STOREY CAR PARK SINGAPORE 731883,1.44313413100075,103.791040687991,carpark,Woodlands,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.44313413100075&lng=103.791040687991,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,866A WOODLANDS STREET 83 MULTI STOREY CAR PARK SINGAPORE 731866,1.44228440672443,103.7926515651,carpark,Woodlands,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.44228440672443&lng=103.7926515651,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,874A WOODLANDS STREET 82 MULTI STOREY CAR PARK SINGAPORE 731874,1.44316689885236,103.789005245758,carpark,Woodlands,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.44316689885236&lng=103.789005245758,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,739A WOODLANDS CIRCLE MULTI STOREY CAR PARK SINGAPORE 731739,1.44451875994811,103.796797810911,carpark,Woodlands,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.44451875994811&lng=103.796797810911,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,748A WOODLANDS CIRCLE MULTI STOREY CAR PARK SINGAPORE 731748,1.44491256167907,103.79512046175,carpark,Woodlands,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.44491256167907&lng=103.79512046175,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
WOODLANDS RECREATION CENTRE,200 WOODLANDS INDUSTRIAL PARK E7 WOODLANDS RECREATION CENTRE SINGAPORE 757177,1.45074973335289,103.796846514064,recreation_centre,Woodlands,280,concrete sports hall,sports facilities (may be underutilized),PA (People's Association),PA (People's Association),public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.45074973335289&lng=103.796846514064,85,"['Sufficient area (280 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
COMMIT LEARNING SCHOOLHOUSE @ WOODLANDS PRIMARY SCHOOL,10 WOODLANDS DRIVE 50 COMMIT LEARNING SCHOOLHOUSE @ WOODLANDS PRIMARY SCHOOL SINGAPORE 738853,1.43658270720199,103.791791282236,school,Woodlands,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.43658270720199&lng=103.791791282236,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MINDS - WOODLANDS GARDENS SCHOOL,30 WOODLANDS RING ROAD MINDS - WOODLANDS GARDENS SCHOOL SINGAPORE 737883,1.43708518847033,103.797869923063,school,Woodlands,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.43708518847033&lng=103.797869923063,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
WOODLANDS GARDENS SCHOOL,30 WOODLANDS RING ROAD WOODLANDS GARDENS SCHOOL SINGAPORE 737883,1.43719013040545,103.7978676169,school,Woodlands,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.43719013040545&lng=103.7978676169,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
WOODLANDS PRIMARY SCHOOL,10 WOODLANDS DRIVE 50 WOODLANDS PRIMARY SCHOOL SINGAPORE 738853,1.43655108594232,103.791570546509,school,Woodlands,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.43655108594232&lng=103.791570546509,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
WOODLANDS RING PRIMARY SCHOOL,11 WOODLANDS RING ROAD WOODLANDS RING PRIMARY SCHOOL SINGAPORE 738240,1.43495229315857,103.797435733144,school,Woodlands,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.43495229315857&lng=103.797435733144,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
WOODLANDS RING SECONDARY SCHOOL (TILL JAN 2029),21 WOODLANDS AVENUE 1 WOODLANDS RING SECONDARY SCHOOL (TILL JAN 2029) SINGAPORE 739062,1.43070452883799,103.777625748539,school,Woodlands,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.43070452883799&lng=103.777625748539,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
WOODLANDS RING SECONDARY SCHOOL (U/C),10 WOODLANDS RING ROAD WOODLANDS RING SECONDARY SCHOOL (U/C) SINGAPORE 738239,1.43648894729939,103.800148469692,school,Woodlands,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.43648894729939&lng=103.800148469692,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
WOODLANDS SECONDARY SCHOOL,11 MARSILING ROAD WOODLANDS SECONDARY SCHOOL SINGAPORE 739111,1.43912528141356,103.774586410437,school,Woodlands,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.43912528141356&lng=103.774586410437,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
WOODLANDS INDUSTRIAL PARK E,WOODLANDS INDUSTRIAL PARK E,1.45240093329287,103.799238849892,industrial_space,Woodlands,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.45240093329287&lng=103.799238849892,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
WOODLANDS INDUSTRIAL PARK E,10 WOODLANDS INDUSTRIAL PARK E3 WOODLANDS INDUSTRIAL PARK E SINGAPORE 757788,1.45374460540505,103.798270093376,industrial_space,Woodlands,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.45374460540505&lng=103.798270093376,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
WOODLANDS INDUSTRIAL PARK E,106 WOODLANDS INDUSTRIAL PARK E3 WOODLANDS INDUSTRIAL PARK E SINGAPORE 757840,1.45320486013765,103.796598742439,industrial_space,Woodlands,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.45320486013765&lng=103.796598742439,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
WOODLANDS INDUSTRIAL PARK E,104 WOODLANDS INDUSTRIAL PARK E3 WOODLANDS INDUSTRIAL PARK E SINGAPORE 757839,1.45307274560015,103.7968523632,industrial_space,Woodlands,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.45307274560015&lng=103.7968523632,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
WOODLANDS INDUSTRIAL PARK E,22 WOODLANDS INDUSTRIAL PARK E5 WOODLANDS INDUSTRIAL PARK E SINGAPORE 757800,1.45315203039634,103.798370588219,industrial_space,Woodlands,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.45315203039634&lng=103.798370588219,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
WOODLANDS INDUSTRIAL PARK E,24 WOODLANDS INDUSTRIAL PARK E5 WOODLANDS INDUSTRIAL PARK E SINGAPORE 757801,1.45344348616712,103.7984117914,industrial_space,Woodlands,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.45344348616712&lng=103.7984117914,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
WOODLANDS INDUSTRIAL PARK E,66 WOODLANDS INDUSTRIAL PARK E9 WOODLANDS INDUSTRIAL PARK E SINGAPORE 757834,1.45113450297979,103.799608283947,industrial_space,Woodlands,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.45113450297979&lng=103.799608283947,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
WOODLANDS INDUSTRIAL PARK E,62 WOODLANDS INDUSTRIAL PARK E9 WOODLANDS INDUSTRIAL PARK E SINGAPORE 757832,1.45049869150432,103.799142973896,industrial_space,Woodlands,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.45049869150432&lng=103.799142973896,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
